,x,y,z
6331,80391.53540020168,242294.71826976072,693.0
6332,293599.551863854,347694.5938917538,2560.0
6333,184553.56009152485,277418.91635231394,2500.0
6334,190893.5969089389,59751.35055259522,947.0
6335,867386.3582378055,485431.7567910068,355.0
6336,178216.65911107959,300858.2906471612,1561.0
6337,564264.7423293823,464109.15699142125,1217.0
6338,448989.1141478818,270312.936971996,736.0
6339,654161.4964159271,344624.82547942176,1366.0
6340,638496.2342794992,510936.62629749626,564.0
6341,471671.2286481978,442531.391338842,2111.0
6342,489917.4225814435,242548.14422430377,744.0
6343,782700.7168411985,416647.04464923125,489.0
6344,368630.0116224656,396732.30321467295,1906.0
6345,203870.86751052382,356013.35872634593,1075.0
6346,355405.0402312304,369731.4266958246,1696.0
6347,655936.6340266233,461176.77887868136,1916.0
6348,716374.2529045625,385084.2639458589,841.0
6349,830444.8503289886,532732.6062701764,451.0
6350,832327.485637651,565365.9807786057,173.0
6351,162720.35400908662,133761.48257807456,2628.0
6352,190004.38561775722,339471.48759718705,1218.0
6353,319824.8875055436,344575.4795093965,1904.0
6354,481415.9801050545,428274.53780161217,847.0
6355,210667.5609763016,236881.0027178321,2087.0
6356,39976.23258375138,141116.06082102004,1190.0
6357,747184.2860597197,501923.34909665305,639.0
6358,841622.1925151646,491575.6879005125,585.0
6359,129818.35914695048,111619.35327071883,2047.0
6360,93308.26260486728,221624.35158139747,2296.0
6361,478709.0081021899,392030.70629483927,2767.0
6362,580363.6234607841,476615.125107768,799.0
6363,154107.51545218035,179864.49776066467,1596.0
6364,651205.9175685989,391965.4552569976,2030.0
6365,432398.8474081881,268928.1725962935,857.0
6366,385587.21346298367,326830.5910387533,3023.0
6367,677893.7189215505,320996.41651776433,1409.0
6368,127507.11067648692,280360.54959516414,815.0
6369,462218.41900473234,466948.7562884921,1132.0
6370,706251.1973591147,436923.7556349989,1293.0
6371,392972.5998512074,408922.31720781606,1350.0
6372,197572.34483664128,257139.09661013447,800.0
6373,464243.04630723625,297604.7254672693,1514.0
6374,514785.0103765758,354524.6011077184,1975.0
6375,704781.995793066,479124.2204790255,1926.0
6376,469500.1181819905,261670.14606345724,176.0
6377,547757.9492261144,358151.59722429235,2128.0
6378,634093.9565831411,421291.3580286866,1408.0
6379,716031.3115147457,454361.85017945524,1831.0
6380,275355.96302358864,258844.74590385891,497.0
6381,653180.7533804665,397521.1467779968,1579.0
6382,723461.7478573057,476780.7432113653,995.0
6383,673618.7121932327,490108.5361043494,891.0
6384,275550.28381956276,322030.01539054606,2082.0
6385,505892.90313207026,311974.8683880232,2251.0
6386,430492.74700475234,397311.4727036962,2090.0
6387,708311.5308878578,373234.9084549658,576.0
6388,178682.50520371803,117865.4923252128,1009.0
6389,819491.9063513475,509172.9431666713,803.0
6390,810796.1909706139,480679.46821242105,779.0
6391,582555.3280843701,450963.1622028211,908.0
6392,111156.51151598926,18812.312656633556,450.0
6393,341718.23301059456,415377.28318706993,1208.0
6394,556191.9949737128,463055.18163840566,1325.0
6395,522001.9369031239,463865.4214920923,1477.0
6396,689051.9335321223,455543.15958197694,1315.0
6397,148784.00281954563,214016.13067152165,2478.0
6398,235384.61623331322,255606.16629713494,1823.0
6399,532842.6334940798,309489.131647313,1078.0
6400,789453.6670858534,487735.72344932146,1095.0
6401,702794.4500422799,415134.0684423968,1776.0
6402,405316.2805191187,420254.4500296321,2158.0
6403,427426.3857158126,427561.7762058312,1849.0
6404,750957.7035428253,465229.46048366465,1671.0
6405,576638.8187493314,403330.92400018685,2109.0
6406,318040.5938423187,313814.39712675754,1634.0
6407,815183.7710352791,405645.3241351405,403.0
6408,151614.43072032754,131872.75623331033,2491.0
6409,782379.9570393583,502593.78159748204,859.0
6410,547478.7101166523,316267.96773375757,532.0
6411,22989.386651722016,130291.07215909194,1066.0
6412,108712.70405123959,162096.11116884276,1892.0
6413,652756.6304264714,507882.32483012415,467.0
6414,148592.47340810532,300081.55162605364,2138.0
6415,786904.2824601573,417319.83596929256,372.0
6416,185638.53922873118,50475.477375423536,572.0
6417,304511.21045665105,359865.3289575288,2386.0
6418,331767.05259901565,267655.6132775005,752.0
6419,608036.7923162268,338913.0266172495,673.0
6420,250644.37721409817,319521.08693377767,2530.0
6421,560227.4741384517,463580.53705200553,1293.0
6422,530306.185838626,272523.139007126,1352.0
6423,223513.36240884918,82318.37980619911,1761.0
6424,809135.8735703065,437180.06020562164,471.0
6425,391759.92415311123,378350.09933343343,2214.0
6426,99910.81249875989,121283.28902636841,757.0
6427,421076.14050135744,242109.6642298121,605.0
6428,310400.6265151304,425468.20796163287,753.0
6429,552160.0648298492,472856.87515630946,533.0
6430,801046.9194919702,538042.4399727136,455.0
6431,86207.39281723468,37747.92826856021,564.0
6432,136286.24907892372,304238.2293035658,1131.0
6433,135704.922587139,147856.67267490458,1683.0
6434,356338.31350182515,307152.57162148133,2127.0
6435,682133.9552629022,321541.34513974935,1720.0
6436,594925.4906354414,431762.8014252484,919.0
6437,587166.7155168012,325917.4054119345,1744.0
6438,105183.16530183674,190479.52154778317,2636.0
6439,320342.8381759208,318320.60247555096,1325.0
6440,431115.34658528614,417765.9027339574,1981.0
6441,351955.9716120535,261490.92814065795,779.0
6442,836407.1916211171,566153.7081993874,172.0
6443,263675.0613072387,299511.51869932935,1292.0
6444,302633.29365013115,329129.9413783662,880.0
6445,441075.4853740858,347108.606136553,2037.0
6446,374264.68216263567,300350.5171296308,409.0
6447,358590.55720122677,311666.7692805445,2041.0
6448,207787.0584091348,328256.6473337859,1934.0
6449,528919.1970473791,329989.6858587209,1887.0
6450,402250.36148143484,338468.57551231515,2363.0
6451,525876.5738865118,443758.5351939928,520.0
6452,558136.0990819524,375003.7773799803,1960.0
6453,258363.49929571775,369565.0622919444,1958.0
6454,247674.9948910016,251691.35789144132,1105.0
6455,51574.87778831567,126222.86613602657,1487.0
6456,543310.8253298572,315824.16211778764,1276.0
6457,414769.442343263,405948.5794667825,2606.0
6458,788778.4805439757,535815.7158669261,316.0
6459,789416.0981414507,450089.7011966342,877.0
6460,380614.83237563545,305965.26178067457,1226.0
6461,517809.11917746166,442781.1495042639,1457.0
6462,499753.419230084,445768.9568904452,1222.0
6463,483151.64618816826,413074.7154661855,2482.0
6464,405679.3789501194,430425.4601970818,1845.0
6465,97544.08079090645,160319.6096705934,2505.0
6466,674802.0050829742,448136.8758296957,1651.0
6467,27292.158470293332,128840.61017449573,963.0
6468,622023.7156889203,398641.1222827239,1478.0
6469,34598.246538594016,115345.5805977881,1136.0
6470,293003.8866932411,274419.12256104406,384.0
6471,523016.20225829614,355412.0338476775,2108.0
6472,108537.32104161382,221939.08372051548,2315.0
6473,609298.8367747676,428440.0754171228,1543.0
6474,639677.3470612669,326861.4325269284,764.0
6475,478361.9342674851,283298.89306756295,1346.0
6476,420745.71493022674,288648.66366288345,1862.0
6477,369004.2593489618,361114.3700775327,1493.0
6478,728540.2404843748,338489.692660518,1173.0
6479,791663.9544620563,407271.7096598577,390.0
6480,125166.48643211741,173023.42616302613,2476.0
6481,536669.1729441918,278406.6658780575,543.0
6482,809038.0500138376,474980.72766317613,743.0
6483,498102.44250118564,232774.81340835337,84.0
6484,580894.8073540407,319935.564803116,748.0
6485,179145.96682418959,311207.30835781246,833.0
6486,487357.1107846733,315355.14807592705,1185.0
6487,355160.49577177333,405948.8421970792,1683.0
6488,127138.19595249317,107018.60959889181,1153.0
6489,237835.5147006688,260136.7723872047,1053.0
6490,813631.7665016977,502733.31013601925,707.0
6491,574616.6321295165,387414.9403889179,2618.0
6492,673962.8800781912,400382.1260117097,2030.0
6493,337382.50387311954,370219.06023244467,1223.0
6494,98838.63522284938,50256.51979886182,1361.0
6495,119061.3432451869,93203.30867550801,1584.0
6496,221832.43401018472,88240.69331317488,1352.0
6497,443412.7106543986,429235.15107697994,2067.0
6498,641559.5300582217,343026.79850467574,664.0
6499,846242.373178096,454401.62333550956,395.0
6500,555758.3711265905,306654.1011127038,686.0
6501,676691.085783564,374192.6780331684,1015.0
6502,572515.9525823679,413245.9406008143,2180.0
6503,519869.41516542603,448176.91795470007,1913.0
6504,686741.527494615,391544.077980238,1465.0
6505,640367.881904931,416885.07010396104,2067.0
6506,588345.010222808,488074.5843653986,1005.0
6507,678005.9217225909,480257.17939475365,1778.0
6508,631949.8190592462,426254.95610356797,1567.0
6509,519732.0021887946,266249.62031755503,1026.0
6510,530935.6805258379,324979.9794096565,1791.0
6511,445745.38904805185,368106.04185857065,2623.0
6512,336113.5482852501,422327.582792799,1701.0
6513,378317.19207999547,437839.7713798769,620.0
6514,229620.0008138758,368534.1199913388,1430.0
6515,286941.0711518392,307893.0767646283,1252.0
6516,123510.46505580604,324673.27130321227,560.0
6517,653272.1164087958,487023.9145715134,1282.0
6518,141501.48140656797,183960.41361784283,2716.0
6519,807109.3437506238,506947.8205359848,1121.0
6520,699278.0794466576,393316.8556138454,1166.0
6521,487192.2471333105,413522.0869430192,1984.0
6522,88318.74620041484,196101.3435563706,2783.0
6523,576266.837291193,486409.6167838359,1241.0
6524,429342.6090900114,299694.26537795644,3006.0
6525,380085.0582337686,432968.9924664926,702.0
6526,566385.5979661611,386420.67474556714,2661.0
6527,510366.7950177824,333261.29903218336,1645.0
6528,558168.320034463,489122.3002290679,597.0
6529,454059.13254824287,301866.0501155462,2221.0
6530,645065.5004737114,385856.5504933037,562.0
6531,272956.78942578787,254308.9411785975,368.0
6532,805502.7966208018,463583.30163447745,1152.0
6533,233662.57517961803,340870.5036058659,3293.0
6534,145091.0660466,242187.09917436913,1160.0
6535,133489.7057940404,39306.636592480354,1360.0
6536,255426.3701419211,328508.9722471889,2987.0
6537,232927.78295554663,251073.24058118556,1813.0
6538,389789.4509447645,428858.7124502277,912.0
6539,363450.13558727404,413621.94694561046,916.0
6540,588957.3604560781,404874.9569053631,1922.0
6541,37835.689144911245,86632.09308222402,994.0
6542,539843.2283300124,409257.92494206317,2012.0
6543,117185.1765858219,159319.12570497207,2625.0
6544,160043.10386509536,14615.625445152633,29.0
6545,353894.2347067927,339107.2055744603,2325.0
6546,121562.51528211863,201343.7636196604,2566.0
6547,827032.7157687382,456475.0019602459,679.0
6548,256625.91550828872,259461.63095747586,709.0
6549,218371.0933991369,73058.95552771632,1331.0
6550,166559.9647316173,288717.051845883,1795.0
6551,313061.70741433743,367550.84416395426,1368.0
6552,843787.1648036842,459406.06460874807,463.0
6553,52573.690035896056,153384.06355362944,793.0
6554,278185.3468841753,300155.436307488,1063.0
6555,800152.5401196666,446487.4885706017,751.0
6556,621887.3019770838,409138.0009280108,2311.0
6557,790370.2351667208,390828.04745213874,353.0
6558,845982.2927780272,519444.23088022135,416.0
6559,169468.51486462442,66373.01299255341,1813.0
6560,202724.00636390585,292767.5284073334,3242.0
6561,530698.4824932225,304032.496652754,1025.0
6562,190194.69265379407,76280.03075330611,2220.0
6563,8845.289803453255,107391.72429853491,804.0
6564,138336.4797818176,324959.1659775935,1946.0
6565,158353.36941354087,291454.60329876374,1791.0
6566,798025.5325009672,553533.657137204,336.0
6567,103532.76678161154,256110.37431842834,983.0
6568,180620.21552099072,138920.92791569792,899.0
6569,585087.9616043128,309860.66080439277,589.0
6570,330031.698728313,382916.2072444111,2821.0
6571,181378.49633670127,289141.9866847303,1953.0
6572,858447.1989833817,548859.4770864062,192.0
6573,474211.75132662134,370962.7837977018,2269.0
6574,416239.4313782043,277956.4491436342,1597.0
6575,451415.11100421665,353239.03200922627,681.0
6576,816032.6308750515,497775.64910920244,1501.0
6577,237059.96319763357,223130.62575603742,418.0
6578,312801.25621243066,294506.6638466213,1503.0
6579,137822.52036393568,125408.45978268143,1687.0
6580,288889.2533540208,401353.48705473356,1379.0
6581,602766.6288280264,464097.0421809107,2158.0
6582,757459.0036508569,364194.5718380064,596.0
6583,820519.0293287646,525510.320922792,688.0
6584,493249.91756067687,300316.9546512421,1261.0
6585,615380.5264439525,434490.80398876406,1120.0
6586,327185.2988765001,295268.69305386953,2036.0
6587,644090.99597018,438450.24631824065,975.0
6588,160305.00657606247,312180.6300557563,527.0
6589,118116.57204973476,126305.48499504477,1307.0
6590,153221.47995734419,125925.35279955715,2047.0
6591,67519.96797292898,109937.40328745265,708.0
6592,29167.401027489046,89507.14417670015,1048.0
6593,319745.70438502607,308050.3608258199,752.0
6594,720043.0192809924,337317.0573820658,507.0
6595,349233.5962500405,366489.23955750465,1670.0
6596,227163.74315233488,231604.01449128892,654.0
6597,718293.1857548067,390712.17472944316,729.0
6598,288243.04920481914,391156.93976267334,1454.0
6599,533268.6517865544,351323.4882255625,1524.0
6600,483669.3584260138,335747.10282337386,723.0
6601,502778.9747272082,373973.7564351689,2102.0
6602,597453.4491980048,363982.3387964973,2456.0
6603,200625.24265347322,218704.62443506625,963.0
6604,534052.7677288351,465376.044754697,1821.0
6605,734854.7980732745,451978.04364913143,1771.0
6606,199456.23795423878,57125.93726777285,1254.0
6607,155236.46041721822,303197.58244864736,2244.0
6608,248244.54015808582,315023.59717841446,2058.0
6609,18390.5704502975,164961.19869611412,1095.0
6610,192472.925934906,343947.27247043233,2150.0
6611,399149.5911986244,414582.6333516855,1991.0
6612,771585.8695187524,382514.5005922811,1526.0
6613,210886.96610230528,290096.52106045,3276.0
6614,191635.80207927257,237674.31816139817,2632.0
6615,197220.89778701693,326457.23177990504,2723.0
6616,181253.56184149208,358318.06632993184,1397.0
6617,124796.93453125673,232746.95279079862,1377.0
6618,117649.18085636577,142823.46139426716,1978.0
6619,428041.0113543575,447935.46125271823,1766.0
6620,96845.65108617512,72902.49179315194,1050.0
6621,414063.0277936528,385511.30566338636,2825.0
6622,678655.4003152829,379781.50308200903,1698.0
6623,570438.544559641,428598.34531596955,1129.0
6624,720957.2838485404,433828.4835451776,1605.0
6625,853467.1761585379,531675.5917503107,214.0
6626,200797.0368398977,245407.26881328784,2214.0
6627,753776.217854332,401358.2873742478,888.0
6628,131873.64101128018,45300.56700500846,1082.0
6629,318537.71404534957,287476.27287847083,1091.0
6630,421856.2947511422,262897.7513253335,1724.0
6631,196337.8040473804,316133.3121623676,746.0
6632,406741.47688310413,246203.52252006065,413.0
6633,682004.6927220756,412127.9378675055,1312.0
6634,819414.865549138,406337.07010798715,342.0
6635,841684.6029112113,426390.3823661562,281.0
6636,723625.4009609867,418226.29815892596,925.0
6637,716121.3413251529,326024.0693633035,586.0
6638,586688.952058638,441104.7849717755,1760.0
6639,307506.94700964127,275154.43604872935,457.0
6640,641403.8940917919,353615.31956739724,1504.0
6641,213439.24243589293,321094.8430148382,1637.0
6642,666575.5469191547,446932.9693740215,1505.0
6643,346615.530642279,315358.6745815147,1620.0
6644,285936.99679994764,386697.7148906626,1893.0
6645,289956.9541934939,322680.4087324906,2636.0
6646,412759.675088835,241477.6125258552,657.0
6647,660849.1470226976,509125.81679417193,591.0
6648,144549.80797512183,258510.67816943396,2632.0
6649,447414.33000060817,429661.2494197516,1603.0
6650,154395.08553236845,249867.30127870105,2223.0
6651,497794.5043009477,321580.6114803096,1471.0
6652,718294.6558345151,449394.60034077335,1585.0
6653,316437.0657851853,356066.64647333976,2141.0
6654,27114.276744684845,145454.5824216837,481.0
6655,192556.03112887358,53798.90208174754,504.0
6656,121705.27203628275,244584.51488848217,2148.0
6657,765005.267452707,386911.318585583,1212.0
6658,622915.4191740998,477351.4168583676,526.0
6659,791109.3536093906,417996.1711892849,419.0
6660,153256.97200321016,282447.741477686,1847.0
6661,179229.42157893727,241709.07156788,2874.0
6662,40420.08357807825,107882.16688313894,884.0
6663,650296.2713922241,322853.6793378843,642.0
6664,388984.7564315091,408545.25252208486,1019.0
6665,817581.5490529814,362474.11672400404,727.0
6666,339090.45869083673,364494.35825698916,1837.0
6667,827421.5056423235,483610.71560676396,1102.0
6668,253786.20983374404,334303.32722204085,1542.0
6669,666307.4304255594,457435.16879735515,2031.0
6670,648623.9484642425,418019.5100323465,1879.0
6671,133716.86929552804,299746.4176801443,1502.0
6672,498081.9094414132,471181.115300403,1433.0
6673,838180.1708057742,480117.9633305725,1202.0
6674,338451.36761689716,390595.88960935734,1679.0
6675,72477.06984904187,75272.00075931195,464.0
6676,436678.3760879455,336413.2440049229,2986.0
6677,319300.7472072006,370761.96788405534,1412.0
6678,234530.48357760702,57329.876067594625,301.0
6679,542095.7900285257,466399.26800346747,1411.0
6680,106860.91056247667,287372.78717553616,1714.0
6681,322150.86156245705,421661.44988314435,812.0
6682,662728.6365834058,514651.4853791725,424.0
6683,274145.070128327,301440.4734501224,1365.0
6684,736563.1966180562,409478.8303712262,1674.0
6685,217283.56832264777,240096.54384231847,351.0
6686,26770.37299140176,178614.45346505288,1269.0
6687,188114.6904356724,125736.96678418666,779.0
6688,657112.7045282142,408633.3319066027,1365.0
6689,762658.9041564846,391946.27587064635,1106.0
6690,129044.98886852898,274462.1451592129,990.0
6691,640552.566267475,406371.41217802,3031.0
6692,691502.2455593918,370892.10659064166,524.0
6693,682287.8114649532,401550.3375680335,1602.0
6694,169754.65156041767,346282.4453641148,1526.0
6695,665644.822046529,399227.5465270234,1824.0
6696,178499.50313921034,327389.8057338791,1218.0
6697,113399.67167481844,144207.51314232312,2145.0
6698,160706.8428906459,226276.60849418957,2976.0
6699,669623.5839271634,309250.73371975217,497.0
6700,332350.02113878255,314570.53068765625,2481.0
6701,823647.4294910079,407032.396705186,425.0
6702,104763.48783200752,42865.738932212815,996.0
6703,107157.06874062878,168055.94655255973,2475.0
6704,216584.60319040064,282925.9639876941,2846.0
6705,297191.2218664966,372636.8118427908,1665.0
6706,57813.69993267392,179044.992913411,950.0
6707,572563.0747662161,381939.8031279659,2465.0
6708,830535.641016969,467924.13091973774,717.0
6709,347920.2622941137,262717.76662313193,1055.0
6710,365321.12458660436,325366.14467021916,2282.0
6711,818791.8276453838,417101.75402557943,465.0
6712,115166.07976864715,181741.4272143524,2522.0
6713,160891.26870493783,69045.04554089531,611.0
6714,279961.0666871644,357308.05931302346,1462.0
6715,134217.74463687936,283471.8360352488,2459.0
6716,255832.32562806673,391333.3295884514,1597.0
6717,122733.38152573549,64639.5429205196,871.0
6718,46009.70866304531,117056.82162804063,1006.0
6719,490888.43730413035,393342.3164543817,1287.0
6720,748648.6722174112,470193.8647652371,1453.0
6721,321589.7173467648,411504.61407172866,1119.0
6722,409671.11959651747,374899.172983448,1847.0
6723,78888.98223118554,248237.85589654092,1213.0
6724,484095.50936464075,356492.3064107504,1499.0
6725,724296.1433466203,455648.2163942894,1375.0
6726,56843.48825811964,151952.61232391093,969.0
6727,710023.9418921934,448123.6807365669,1889.0
6728,816250.3154148017,460025.9948081337,743.0
6729,574436.6100138724,449894.74609600287,1447.0
6730,92561.9556836079,254422.77434831485,1443.0
6731,455423.5720709202,430522.7901390875,1099.0
6732,666992.2680463311,335620.8743241392,1486.0
6733,178041.67325870506,63714.355371648446,708.0
6734,130652.24861201743,311512.6770137092,888.0
6735,382881.0610394057,311264.85111582,1859.0
6736,281924.9909067126,325241.4192923838,1904.0
6737,701529.7901015114,388303.7535346998,819.0
6738,590408.8715565887,483177.2292435989,1467.0
6739,787091.1486409116,492693.4007177744,972.0
6740,293221.49825094483,373915.9837892428,1796.0
6741,208182.35847213893,81594.6382663846,2214.0
6742,667097.7058676244,425890.14143275004,1104.0
6743,215884.77386924188,325584.4887284683,1381.0
6744,383315.72594420885,275390.08307961095,710.0
6745,111183.00819122075,226472.65917366557,1565.0
6746,176686.60346859408,237175.17702236585,2885.0
6747,646226.0651128197,311700.7962990012,233.0
6748,104765.11205766728,206921.9406577116,577.0
6749,377391.814779289,462902.8097953256,783.0
6750,769228.8234972989,387555.28530789167,1950.0
6751,721196.690381188,481726.4727887511,1803.0
6752,429401.91119482525,242753.97670348175,260.0
6753,419590.0115209205,257541.7908583926,840.0
6754,485178.65133533237,309948.14835686237,1146.0
6755,21189.96524900751,169514.45503581502,1467.0
6756,753318.6009221065,412036.32226758264,1260.0
6757,240222.98178804497,291188.722517401,2369.0
6758,687847.2239913915,349035.33849645033,1255.0
6759,432659.3606031753,402631.1793415444,1853.0
6760,235356.43433419062,282160.67942922655,2460.0
6761,170104.13609577733,49808.5167542221,301.0
6762,500313.25727724744,347807.19068723824,1307.0
6763,232046.47794845956,346672.5974782407,1836.0
6764,396780.4213935042,353323.44016380794,2442.0
6765,74714.7166441197,35902.14543623198,570.0
6766,128560.0640709034,290755.927483866,971.0
6767,437630.9614783937,367317.8920561569,2864.0
6768,142542.01513764594,194446.83482953627,2687.0
6769,657338.2517963804,487634.05089986045,1120.0
6770,132395.2015502571,28667.381252091378,651.0
6771,445451.29623919545,357805.80896001495,2176.0
6772,161483.67937686067,279704.8118213741,2728.0
6773,352493.96700654697,271793.81236033514,1164.0
6774,376593.26862591185,351585.57032086793,2437.0
6775,382271.11748460395,438222.8164816089,949.0
6776,344935.1550431975,440085.54104542825,999.0
6777,364095.7463941179,258580.33514725603,877.0
6778,330519.212330287,429282.71569866035,1045.0
6779,558029.3491536262,343624.056519825,2162.0
6780,752564.3809616223,518789.4752685316,664.0
6781,381321.72420730354,463296.78711252194,740.0
6782,117121.67468272231,11431.164049136452,216.0
6783,413292.22895185516,421046.08413048275,2354.0
6784,681424.0723710961,433244.7985578524,1956.0
6785,222395.56977815286,355129.5617207512,1183.0
6786,36105.44523487036,109319.32977690268,742.0
6787,299069.04681899474,403238.9851801405,886.0
6788,412909.40606644837,298308.1241772864,984.0
6789,364058.9430100541,341145.6580614792,2531.0
6790,742422.3706913863,367384.96913026646,442.0
6791,167446.22189452295,45168.90418448113,379.0
6792,171751.66659515345,43839.565751235,533.0
6793,11686.378614839865,111975.87307656556,536.0
6794,294245.69430968526,357935.7210268928,1720.0
6795,336350.5091348538,313326.6115617966,1207.0
6796,175421.78723117063,129734.28716849163,1229.0
6797,686509.0166380003,471010.2359254351,1313.0
6798,699940.7088066395,499494.083421411,933.0
6799,139440.06662835245,31960.115188699216,922.0
6800,459226.4119004893,265989.8320327122,1637.0
6801,407489.2703230534,425539.43583693635,1904.0
6802,276070.22080345306,269189.11812433787,542.0
6803,352166.1123853982,344835.11555031966,2227.0
6804,556059.212530074,369541.9801199734,1199.0
6805,790617.7123441496,504030.9190960247,929.0
6806,678917.6939777278,448743.94225138426,1710.0
6807,117474.45601413242,99184.91370925959,2418.0
6808,44031.975272345764,156257.3961578263,1296.0
6809,489632.7277427406,439461.07643048,1134.0
6810,399606.4668255916,322880.13921268564,2089.0
6811,216568.47907783027,51914.726720379665,495.0
6812,107849.93797430553,195030.60182144586,2288.0
6813,176066.72044954455,183585.4045824092,864.0
6814,341441.8875459419,332585.2941729808,2416.0
6815,473772.5529488442,447878.2605863502,996.0
6816,806176.7267013425,555047.005523229,309.0
6817,109056.78940010647,308157.7902489435,934.0
6818,663349.6027301485,303124.2225997979,299.0
6819,232894.63468200242,304145.7005148744,3051.0
6820,857329.319793463,478144.9114210345,640.0
6821,523552.398760577,407341.77246496547,1795.0
6822,607798.7061095068,370516.3048199145,1671.0
6823,628715.4451363226,493839.83287381195,745.0
6824,654708.4449752762,424140.2364078723,1990.0
6825,667071.3076862583,504848.9396543028,558.0
6826,204184.72562490206,260328.96568098664,1525.0
6827,780031.2837481112,507536.4916574741,708.0
6828,744394.6187115996,517395.93334805686,462.0
6829,172756.01447768178,54445.96553659998,340.0
6830,100002.93618046324,60891.86591433268,963.0
6831,406742.2553015876,460868.0694362009,710.0
6832,166427.9479823779,34551.35421511717,81.0
6833,269386.10070485115,381655.9067556439,1373.0
6834,123475.3721145023,135481.04430679418,1409.0
6835,702169.6308881072,494570.33102873433,677.0
6836,537213.3359210494,330873.6250579031,1605.0
6837,229448.38017523702,75102.8865753403,1006.0
6838,259997.73913280852,363790.50906472653,1085.0
6839,477958.94566018396,458572.84166758694,1703.0
6840,67222.23337907818,203205.5050303014,231.0
6841,642767.5263431293,501143.4117758535,586.0
6842,848569.220849782,541551.6887855856,468.0
6843,761117.5035627347,326855.01184707694,1313.0
6844,673870.4363884155,309783.545535177,398.0
6845,584619.9848554854,446036.37976562977,1604.0
6846,463133.02862747427,333742.0404886957,2318.0
6847,494606.74305260094,373097.63028520904,1710.0
6848,838542.9733803701,442180.5400081314,365.0
6849,562209.631864233,479344.1731551429,1680.0
6850,215950.51074222027,351991.02237459645,1805.0
6851,374621.45488171006,264467.61944117304,1104.0
6852,132492.4659228557,116217.91212473717,1816.0
6853,183223.11063734064,309850.1186701143,520.0
6854,468083.63497587974,462531.4537153067,877.0
6855,165349.61031798297,321154.43565857224,2006.0
6856,748675.5459896999,422051.5151855415,1430.0
6857,488417.79508789425,268569.2613392398,1302.0
6858,509518.97541403404,280994.6511054551,1744.0
6859,403043.94886498066,358984.2048810646,2014.0
6860,154523.64084877033,49177.05049698986,573.0
6861,271718.5613805401,386116.24749629106,1687.0
6862,744743.6175327904,362336.121377388,519.0
6863,170273.27881124866,190842.60857083462,826.0
6864,353027.3396430364,282085.63649231475,1231.0
6865,83889.58351763053,77080.32725524437,787.0
6866,260912.27038906992,347756.47960170824,1792.0
6867,859035.3698147326,483895.4213368222,538.0
6868,330040.60335626773,273431.21514075063,1357.0
6869,403680.4158686484,323224.3873317586,2815.0
6870,796230.4865843081,359173.41934506875,1198.0
6871,370313.2885133528,345971.982208902,2838.0
6872,29729.4505417411,166602.07431180123,871.0
6873,617357.6912986157,439993.71227916237,1342.0
6874,576533.7513954367,434578.57198938355,1467.0
6875,693747.3134566667,365862.85535724554,767.0
6876,394308.6975116345,245284.06906245928,407.0
6877,25975.618975706864,118234.6303462917,937.0
6878,105201.89703506714,26199.867426127195,845.0
6879,178776.97796058113,353852.30430853646,1660.0
6880,205063.04382007418,270707.30166386534,1488.0
6881,124320.73271226062,249106.84891022556,1844.0
6882,192808.27356481837,178234.13426787406,371.0
6883,482961.50947378034,402775.691259685,1703.0
6884,39339.46135996119,190797.40183062013,965.0
6885,323260.45963388163,369502.3709065709,760.0
6886,47593.74414294679,204415.69528166763,219.0
6887,9838.271678905468,167890.53482417762,1022.0
6888,629810.0471349603,431213.6993680736,998.0
6889,728005.4148336123,466874.4822702138,1593.0
6890,636586.6069727221,395293.2715148274,1338.0
6891,124081.59195954149,162507.3764395211,1261.0
6892,459032.1325138554,333350.4417698942,1802.0
6893,681647.183118226,342867.9292775579,1925.0
6894,852172.4289790839,460893.23383155745,396.0
6895,837464.8237412772,490822.40715575125,734.0
6896,140388.9893824748,302849.3604178466,1735.0
6897,420611.45536443294,401432.5525736315,2066.0
6898,708503.7269360155,431944.96435146686,989.0
6899,133605.14056732,170268.04745972715,2415.0
6900,482760.3615081623,294116.6120447302,428.0
6901,708493.899894498,490292.0399764115,577.0
6902,536119.628911454,481072.47808919847,1072.0
6903,686124.7952261672,332764.5058534844,1292.0
6904,87956.06626596174,212554.36563200317,2054.0
6905,356597.8112553758,436350.6555293333,409.0
6906,192668.37460243714,370343.8691876419,975.0
6907,440762.74574416626,336790.31451636646,2712.0
6908,164336.68769746704,127821.67687619943,1172.0
6909,527859.1171051443,438844.1843538722,530.0
6910,114714.71942090843,198185.24154931773,1147.0
6911,349665.3127447209,256948.1940991711,398.0
6912,185473.4650566638,287789.2728497032,3066.0
6913,727575.2611386545,477439.19498943444,856.0
6914,208640.23626862076,338561.9900700217,1754.0
6915,34805.98622918723,98698.93128217477,841.0
6916,256002.68707582593,365096.37088339496,1515.0
6917,29551.390574844147,183161.18847708032,1148.0
6918,601106.7074736732,427353.95604340173,894.0
6919,64792.17848237179,182166.04973585997,1515.0
6920,666772.8245371578,515282.482378006,454.0
6921,368696.74647958804,442751.29845811985,433.0
6922,403453.53988708655,266623.32776545826,520.0
6923,687469.3944652576,439427.97096410487,2167.0
6924,262018.96236230445,305314.4046559576,1374.0
6925,150214.06025913282,50519.82804031763,877.0
